Time,Open,High,Low,Close,Volume
1657843200000,30346.3,31217.4,30252.5,30693.9,10.35806293
1657929600000,30592.9,31845.9,30215.0,31319.2,4.88499012
1658016000000,31285.0,31882.6,30538.6,30538.6,7.83726875
1658102400000,30581.6,33316.2,30566.9,33103.1,21.71446323
1658188800000,32851.7,34502.2,31559.1,34042.3,15.7453799
1658275200000,33919.6,35231.1,33250.5,33813.3,15.40906064
1658361600000,33846.8,34029.5,32635.0,33704.2,16.89300806
1658448000000,33472.3,34242.5,32679.1,32926.5,9.23146922
1658534400000,32778.0,33326.6,31774.6,32495.2,13.02105345
1658620800000,32521.4,33243.0,32224.7,32718.5,4.37442043
1658707200000,32749.1,32833.9,30564.8,30722.3,44.56538326
1658793600000,30707.6,30737.9,29968.6,30720.3,11.75669391
1658880000000,30673.5,33946.7,30458.6,32984.2,41.20604018
1658966400000,32943.3,34701.7,32617.6,34167.7,30.33712189
1659052800000,34167.7,34928.1,33859.3,34239.6,16.78978046
1659139200000,34198.8,35231.3,33814.4,34006.1,15.79698547
1659225600000,33998.3,34751.4,33410.3,33637.6,15.04863648
1659312000000,33491.8,33703.3,32553.6,33333.5,11.40245454
1659398400000,33191.5,33773.7,32589.1,33415.3,14.02240355
1659484800000,33415.2,34076.3,32904.1,33017.2,11.25340378
1659571200000,32999.6,33441.9,32053.4,32577.4,23.15617763
1659657600000,32535.8,33756.8,32535.8,33533.1,10.97529955
1659744000000,33718.9,33809.2,33434.6,33434.6,3.27672701
1659830400000,33227.7,33897.3,33165.6,33612.9,7.60778317
1659916800000,33610.9,34794.5,33524.1,34070.1,16.99867605
1660003200000,34040.0,34335.7,33000.0,33281.1,13.42714736
1660089600000,33296.4,34398.2,32666.9,33847.9,22.24613732
1660176000000,33944.2,35191.9,33666.4,33812.4,21.61718181
1660262400000,33751.9,34412.8,33500.0,34350.0,13.69412916
1660348800000,34359.6,34895.0,34082.2,34268.3,8.88882545
1660435200000,34321.9,35241.5,34100.0,34321.2,8.41641869
1660521600000,34284.8,35500.0,33900.0,34440.8,23.47336693
1660608000000,34433.3,34633.5,33895.6,34039.7,16.8297298
1660694400000,34007.5,35000.0,33550.8,33655.6,27.78180787
1660780800000,33748.1,34046.3,33600.0,33622.2,12.20126347
1660867200000,33600.0,33600.0,28943.9,30393.8,29.2203424
1660953600000,30507.5,31205.9,30392.8,30823.6,8.56456591
1661040000000,30808.2,31696.2,30690.1,31322.3,5.02311348
1661126400000,31372.6,31401.5,30326.2,31151.0,22.1056221
1661212800000,31136.6,31325.0,30525.5,31134.7,18.1570709
1661299200000,31108.8,31567.7,30678.8,30988.7,23.36395128
1661385600000,30988.7,31288.2,30823.7,31020.1,13.35870535
1661472000000,31020.1,31269.9,29209.8,29280.8,16.96028565
1661558400000,29359.6,29598.3,28693.0,29186.5,6.20574543
1661644800000,29127.6,29388.8,28600.0,28600.0,5.97481699
1661731200000,28666.8,29517.7,28519.7,29505.5,20.95235716
1661817600000,29442.5,29834.4,28694.6,28940.7,15.15886035
1661904000000,29008.4,29789.4,29008.4,29412.5,14.53209656
1661990400000,29358.7,29667.8,28932.2,29667.8,11.99374387
1662076800000,29606.9,29910.8,29099.9,29314.8,15.06895964
1662163200000,29314.9,29502.8,29000.0,29192.2,3.56741788
1662249600000,29224.0,29511.6,28859.6,29503.7,7.6663954
1662336000000,29542.2,29588.7,29000.0,29097.1,7.56540547
1662422400000,29112.7,29589.3,27897.4,27977.5,12.53214522
1662508800000,27992.9,28733.4,27751.5,28628.4,10.63401354
1662595200000,28741.4,28856.8,28352.3,28597.2,11.31134494
1662681600000,28594.4,31360.2,28486.1,31247.1,12.04398013
1662768000000,31128.7,31878.3,30953.5,31721.2,4.52580945
1662854400000,31701.4,31902.7,31287.2,31902.7,8.53659996
1662940800000,31809.0,32682.7,31615.2,32524.0,14.21266657
1663027200000,32554.6,33023.4,29683.8,30025.9,15.84476878
1663113600000,29906.0,30457.6,29138.3,30053.1,10.10127555
1663200000000,30046.0,30093.0,29055.6,29500.0,8.6890936
1663286400000,29560.4,29750.0,29000.0,29508.7,19.67421762
1663372800000,29517.3,30036.8,29517.3,30027.4,6.88144481
1663459200000,29876.6,29975.2,28890.2,28890.2,4.22695201
1663545600000,28904.1,29309.7,27499.9,29121.2,24.12906193
1663632000000,29108.5,29167.8,28117.8,28269.0,9.16862305
1663718400000,28220.3,30247.7,27519.7,28020.9,16.09154073
1663804800000,27956.8,29349.5,27924.7,29216.8,18.72009813
1663891200000,29233.3,29747.6,28332.0,29610.0,14.03131894
1663977600000,29502.4,29502.4,28941.0,29008.2,9.35311668
1664064000000,29031.3,29387.6,28682.4,28812.4,5.43740897
1664150400000,28829.4,29772.3,28749.6,29711.1,13.60811041
1664236800000,29676.5,31417.9,29400.0,29671.5,8.92499139
1664323200000,29671.5,30238.9,28944.7,29890.6,14.50329031
1664409600000,29849.0,30250.0,29297.4,30062.0,12.20925256
1664496000000,30036.3,31271.1,29581.1,30345.4,14.1966257
1664582400000,30349.6,30444.2,30086.4,30190.4,4.8459565
1664668800000,30165.0,30297.4,29497.0,29709.8,36.77494867
1664755200000,29729.2,30259.9,29607.3,30134.3,14.94845544
1664841600000,30185.3,31431.5,29996.9,31249.7,16.78691011
1664928000000,31058.8,31376.3,30766.2,30954.5,10.00782441
1665014400000,31005.6,31475.3,30911.2,31177.1,14.3080812
1665100800000,31117.2,31299.6,30391.0,30750.1,12.58237484
1665187200000,30768.7,30849.4,30329.9,30466.3,5.47331259
1665273600000,30572.2,30699.9,28000.0,30376.9,37.53098183
1665360000000,30437.1,30767.6,30297.0,30388.7,26.11843529
1665446400000,30374.9,30535.0,30155.2,30385.0,15.80071601
1665532800000,30389.5,30673.6,30389.5,30495.2,6.31470679
1665619200000,30509.7,30897.9,29087.3,30747.9,25.71149624
1665705600000,30700.7,31452.6,30700.7,30955.2,16.4054047
1665792000000,30996.0,30996.9,30669.0,30730.2,5.4258838
1665878400000,30777.8,31127.8,30774.2,30984.1,8.0124844
1665964800000,30982.6,31275.0,30725.1,31016.2,12.38423638
1666051200000,31039.3,31192.9,30410.5,30597.2,17.2776628
1666137600000,30594.9,30784.3,30464.0,30551.3,7.91391164
1666224000000,30531.9,30742.8,30250.7,30411.1,10.4764407
1666310400000,30433.4,30525.1,29970.1,30035.1,17.77625899
1666396800000,30079.9,30221.9,29990.0,30164.8,5.93500228
1666483200000,30180.9,30832.9,30050.7,30722.6,11.43103487
1666569600000,30752.1,30842.8,30422.9,30580.0,20.26252501
1666656000000,30580.0,31925.1,30442.5,31387.9,19.83110018
1666742400000,31500.0,32449.1,31406.3,32000.6,21.76609755
1666828800000,32005.6,32143.7,31409.2,31478.8,17.45197771
1666915200000,31537.5,32415.6,31300.0,32206.1,18.85747981
1667001600000,32139.1,32823.6,32110.5,32486.1,5.07737073
1667088000000,32504.8,32639.8,32124.2,32200.5,2.8008643
1667174400000,32221.9,32555.0,31869.0,31994.4,14.45625502
1667260800000,31930.7,32133.3,31747.1,32113.2,11.59395943
1667347200000,31955.3,32252.4,31572.0,31845.0,20.56937905
1667433600000,31819.8,32350.4,31806.4,32178.7,14.80933062
1667520000000,32116.6,32857.4,32040.8,32758.0,14.32997499
1667606400000,32758.0,33236.1,32675.0,32966.6,5.26804225
1667692800000,32993.9,33089.3,32503.3,32514.6,13.65163721
1667779200000,32532.7,32877.5,31572.0,31842.9,17.58224799
1667865600000,31859.8,32014.1,27000.0,28567.6,63.15349524
1667952000000,28624.5,28697.5,24302.1,24729.2,65.09351915
1668038400000,24738.6,27445.6,24654.0,26636.1,34.74192481
1668124800000,26500.1,26750.0,24616.9,25380.3,31.91176612
1668211200000,25378.0,25432.7,24794.6,24944.3,12.37848757
1668297600000,24944.3,25175.9,24163.2,24286.3,15.62861431
1668384000000,24291.8,25361.8,23519.4,24784.9,28.92880654
1668470400000,24726.1,25227.5,24587.8,24892.4,25.43393324
1668556800000,24931.4,25145.0,24276.6,24685.9,19.05823699
1668643200000,24785.3,25000.2,24467.6,24861.8,27.84441407
1668729600000,24923.4,25306.2,24540.6,24930.7,38.16195707
1668816000000,24955.0,25196.5,24808.4,25071.7,5.72978927
1668902400000,25047.2,25066.9,24289.7,24304.2,10.0421413
1668988800000,24304.0,24549.4,23000.0,23841.4,54.37654799
1669075200000,23782.2,24509.0,23423.3,24394.9,77.40430658
1669161600000,24379.2,24988.8,24278.4,24647.9,26.43471539
1669248000000,24594.8,24857.3,24391.7,24522.5,13.58207127
1669334400000,24501.3,24601.0,24192.3,24528.1,22.3037191
1669420800000,24535.3,24772.8,24352.5,24445.8,7.9162446
1669507200000,24431.2,24722.1,24431.2,24490.8,8.83394968
1669593600000,24528.9,24607.1,24092.3,24406.1,19.43969706
1669680000000,24384.0,24710.4,24276.8,24701.0,11.35900042
1669766400000,24694.1,25556.1,24632.0,25328.7,11.62089268
1669852800000,25300.0,25358.9,24829.2,24956.2,9.4512425
1669939200000,24955.8,25186.2,24832.8,25160.9,17.26505422
1670025600000,25190.2,25215.0,24882.5,24910.6,6.54155022
1670112000000,24892.5,25237.2,24892.5,25185.2,6.66681029
1670198400000,25185.0,25558.5,25120.1,25277.6,16.57822389
1670284800000,25276.8,25549.7,25181.3,25512.7,6.14350727
1670371200000,25510.4,25530.3,24956.4,25049.1,14.60285844
1670457600000,25078.9,31200.0,24887.9,25511.6,15.68271173
1670544000000,25459.4,25546.0,25161.7,25229.6,11.53488634
1670630400000,25231.7,25390.1,25223.2,25255.0,3.66696863
1670716800000,25255.0,25481.6,25190.2,25238.8,7.33637955
1670803200000,25233.0,25441.9,24971.2,25435.6,23.25312912
1670889600000,25420.2,26124.5,25253.7,25888.8,24.6841007
1670976000000,25907.4,26632.0,25729.8,25952.6,20.4110861
1671062400000,25961.0,26195.7,25686.0,25890.6,19.00604841
1671148800000,25849.6,26160.0,24750.0,24874.6,25.03274852
1671235200000,24865.2,25106.6,24818.5,25098.9,8.7490725
1671321600000,25029.0,25103.7,24900.0,25075.0,5.98240667
1671408000000,25005.5,25106.4,24333.2,24503.3,17.76129202
1671494400000,24526.8,25494.7,24511.4,25289.9,15.19138082
1671580800000,25250.0,25345.3,24930.5,25013.9,18.34113492
1671667200000,25040.5,25220.9,24819.8,25203.6,12.51953042
1671753600000,25201.6,25266.6,24974.1,25002.6,15.52185371
1671840000000,24991.6,25163.4,24966.5,25123.4,7.75198461
1671926400000,25122.9,25156.4,24991.6,25124.1,20.1136858
1672012800000,25130.0,25213.0,24986.1,25003.0,14.7426432
1672099200000,25101.5,25130.3,24663.6,24840.8,4.85776233
1672185600000,24804.2,24885.1,24476.3,24540.0,24.61333956
1672272000000,24537.9,24764.1,24464.9,24610.6,11.59532498
1672358400000,24608.8,24628.4,24146.7,24358.4,10.82874158
1672444800000,24376.4,24418.1,24206.5,24303.6,6.11283522
1672531200000,24280.1,24435.1,24250.2,24414.5,4.7626789
1672617600000,24416.9,24648.5,24321.9,24556.8,7.36954426
1672704000000,24500.0,25021.5,24437.9,24796.2,11.91781981
1672790400000,24785.4,24953.2,24420.9,24685.2,13.34210788
1672876800000,24679.5,25003.4,24604.2,24905.4,14.34088412
1672963200000,24904.9,24959.5,24488.4,24671.4,17.92636953
1673049600000,24670.2,24717.0,24618.8,24695.5,12.66520307
1673136000000,24707.1,24869.6,24636.1,24869.6,16.38062893
1673222400000,24891.9,25048.0,24752.6,24863.2,18.83151024
1673308800000,24859.3,25377.8,24814.3,25295.4,9.29873719
1673395200000,25290.0,26005.8,25104.7,26005.8,15.31106852
1673481600000,25977.8,27315.4,25900.0,27096.0,11.07651447
1673568000000,27085.6,28600.0,26940.3,28585.3,10.14455246
1673654400000,28565.7,30452.8,28565.7,30125.0,21.50795577
1673740800000,30030.0,30097.1,29486.7,29919.9,6.05180069
1673827200000,29886.1,30779.3,29696.3,30393.7,17.90582558
1673913600000,30355.4,30882.7,30002.0,30264.5,16.4348504
1674000000000,30308.8,30560.0,29250.0,29799.0,21.69273537
1674086400000,29779.8,30580.1,29758.3,30450.0,31.75349713
1674172800000,30449.9,32605.1,30005.7,32585.0,15.24174159
1674259200000,32581.5,33597.9,32358.0,32799.1,11.80594656
1674345600000,32798.9,33234.9,32145.4,32610.5,6.9515108
1674432000000,32555.4,33021.7,32312.0,32694.9,10.82544932
1674518400000,32644.5,32940.0,32104.0,32145.7,9.66629053
1674604800000,32230.7,33450.3,31590.6,32553.2,43.7769738
1674691200000,32542.8,32740.8,32221.8,32418.4,12.93641829
1674777600000,32408.2,32975.8,31749.0,32527.5,14.23574473
1674864000000,32467.0,32649.6,32234.1,32381.8,6.00535959
1674950400000,32483.7,33683.8,32365.2,33511.2,11.01627094
1675036800000,33502.0,33557.7,32041.4,32433.3,18.47923443
1675123200000,32425.0,33064.1,32300.0,32852.0,19.65588562
1675209600000,32858.9,33391.9,32395.5,33242.6,23.16883826
1675296000000,33242.6,34154.5,33197.0,33197.0,20.63653206
1675382400000,33439.7,34036.1,33171.5,33890.0,13.85222489
1675468800000,33864.5,34075.7,33602.7,33707.7,13.85858994
1675555200000,33711.3,33886.9,33001.0,33208.5,9.70880646
1675641600000,33234.5,33700.7,32682.7,33034.9,13.67926487
1675728000000,33027.8,33499.9,32919.6,33383.9,12.63323068
1675814400000,33380.0,33598.7,32800.0,33147.6,17.79968337
1675900800000,33156.7,33250.8,31296.6,31504.7,14.21135199
1675987200000,31426.3,31716.0,31094.4,31298.3,16.7898647
1676073600000,31255.1,31688.4,31251.7,31685.1,3.24628669
1676160000000,31679.3,31986.9,31322.3,31479.7,5.46466319
1676246400000,31545.2,31993.3,30700.8,31993.3,18.96030214
1676332800000,31251.9,31947.1,30995.9,31755.5,24.56631301
1676419200000,31748.8,35256.4,31594.3,35139.0,37.83271064
1676505600000,35177.8,36659.9,34200.7,34309.9,42.85635581
1676592000000,34200.7,36310.2,34090.8,35730.1,18.69867989
1676678400000,35730.6,36068.7,35586.5,35885.6,4.39675792
1676764800000,35869.1,36682.8,35341.0,35453.8,6.33904732
1676851200000,35381.9,36241.2,34747.6,35805.7,33.70638543
1676937600000,35930.2,36641.7,35190.7,35627.8,24.34566778
1677024000000,35491.4,35629.2,34713.2,35570.1,21.21146798
1677110400000,35577.1,36073.9,34770.0,35117.6,23.73642864
1677196800000,35166.1,35521.4,34000.0,34500.9,15.848851
1677283200000,34500.2,34555.0,34082.0,34524.5,12.73093445
1677369600000,34473.9,35227.0,34405.0,34987.0,5.52866845
1677456000000,34987.5,35499.9,34401.4,34855.1,14.88168731
1677542400000,34798.0,34970.4,34358.5,34367.6,8.94972375
1677628800000,34390.9,35365.9,34390.9,34945.6,9.71327842
1677715200000,34945.9,35114.2,34525.1,34842.6,10.12081157
1677801600000,34779.1,34812.2,32753.6,33028.3,18.54303558
1677888000000,32975.3,33192.1,32915.8,33088.3,5.69124329
1677974400000,33124.5,33584.8,33051.7,33244.8,6.02369394
1678060800000,33255.2,33525.9,33043.9,33224.1,13.96277503
1678147200000,33238.7,33795.4,33180.4,33632.3,13.91957794
1678233600000,33632.3,33749.1,32798.9,32829.3,21.05393107
1678320000000,32815.3,33015.3,30492.2,30957.4,18.94218549
1678406400000,30925.0,30925.0,29789.0,30644.8,19.24548842
1678492800000,30738.5,31605.9,29806.7,30897.0,41.73218601
1678579200000,30985.6,33262.5,30735.1,33212.6,13.85026046
1678665600000,33181.5,36446.7,32653.4,35755.6,45.82967795
1678752000000,35754.4,39264.9,35641.3,36748.3,42.6510146
1678838400000,36748.8,37730.8,36071.0,36682.6,18.21660157
1678924800000,36689.4,37842.9,36414.1,37562.2,14.4134571
1679011200000,37594.9,41570.7,37435.4,40919.6,24.25672143
1679097600000,40932.6,41476.4,40017.4,40305.2,23.37340824
1679184000000,40334.8,42400.0,40099.0,41779.8,17.08406377
1679270400000,41829.2,42675.0,40717.7,41416.1,29.85813358
1679356800000,41387.7,42729.8,40984.3,42191.4,14.53832267
1679443200000,42190.0,43105.7,39775.8,40748.0,32.97615598
1679529600000,40745.8,42649.0,40495.4,42344.3,19.94766326
1679616000000,42421.9,42500.0,40690.3,41227.3,38.18096095
1679702400000,41283.5,41727.6,40922.5,41374.2,10.83324101
1679788800000,41372.4,42396.5,41335.3,42108.6,12.90124736
1679875200000,42109.5,42224.4,40000.0,40715.8,18.43018062
1679961600000,40712.1,40875.7,39926.3,40619.2,5.86645125
1680048000000,40646.2,42800.0,40639.0,42317.6,14.55177792
1680134400000,42380.7,43500.0,41363.9,41674.6,12.4799106
1680220800000,41734.5,42758.3,41218.3,42564.4,5.33620812
1680307200000,42574.8,42868.3,42292.5,42553.9,5.5694257
1680393600000,42582.1,42674.6,41741.9,42306.9,4.07713158
1680480000000,42307.0,42434.0,40219.9,40913.6,22.89540649
1680566400000,40983.7,42122.0,40781.3,41685.9,10.47122705
1680652800000,41689.5,42710.0,41446.3,41940.5,7.61295648
1680739200000,41939.4,42122.0,41493.9,41983.4,15.06274894
1680825600000,41988.5,42091.5,41593.6,41888.9,1.41547241
1680912000000,41863.2,42156.6,41778.8,41907.4,3.19049842
1680998400000,41872.8,42778.1,41770.7,42430.2,4.11988735
1681084800000,42479.4,44794.4,42309.8,44523.8,9.14292519
1681171200000,44585.1,45833.6,44535.7,45355.8,9.71690519
1681257600000,45382.1,45505.0,44500.0,44603.1,15.42221393
1681344000000,44620.2,45144.8,44601.3,44800.2,10.66677892
1681430400000,44833.4,45788.7,44720.5,45385.5,23.29445663
1681516800000,45459.3,45564.4,45132.6,45263.8,3.83709331
1681603200000,45253.0,45581.5,45066.5,45163.7,4.41871398
1681689600000,45272.5,45272.5,43555.8,43921.3,34.46042266
1681776000000,43948.9,45262.3,43506.8,45038.4,20.09376974
1681862400000,45008.5,45041.8,42704.2,42974.2,19.0662932
1681948800000,42954.6,43297.5,41615.4,41882.8,22.47648267
1682035200000,41884.9,42201.9,40638.8,40742.7,21.28455035
1682121600000,40800.5,41831.1,40675.0,41773.0,7.55095602
1682208000000,41771.7,41771.7,41105.8,41365.0,4.54737523
1682294400000,41365.0,41926.1,40970.2,41121.5,7.62992307
